housing_median_age,total_rooms,median_income,ocean_proximity,median_house_value,county,pop_per_household
47.0,1453.0,3.0114,<1H OCEAN,255500.0,Los Angeles,2.281159420289855
36.0,2350.0,3.3021,NEAR BAY,195700.0,Alameda,2.366167023554604
33.0,4032.0,4.3468,<1H OCEAN,425900.0,Los Angeles,1.9505178365937859
15.0,4573.0,2.6949,<1H OCEAN,163600.0,Riverside,3.0204326923076925
33.0,1036.0,3.4107,INLAND,110400.0,Fresno,3.5632183908045976
45.0,2230.0,5.5,<1H OCEAN,188200.0,Los Angeles,2.758720930232558
45.0,1016.0,7.5,NEAR OCEAN,434500.0,Los Angeles,2.214723926380368
25.0,2213.0,7.2165,<1H OCEAN,360900.0,Santa Clara,2.7333333333333334
38.0,1231.0,1.8661,<1H OCEAN,106600.0,Los Angeles,3.437853107344633
34.0,703.0,4.3125,<1H OCEAN,210100.0,Los Angeles,2.905511811023622
33.0,2771.0,3.4042,NEAR BAY,353600.0,Santa Clara,2.5748709122203097
15.0,10377.0,2.2466,INLAND,66800.0,San Bernardino,2.4941892639734364
16.0,1641.0,3.4261,<1H OCEAN,219700.0,Orange,2.9716981132075473
16.0,3476.0,3.3438,INLAND,125400.0,Stanislaus,3.1969924812030075
42.0,2006.0,4.1786,NEAR OCEAN,271100.0,San Francisco,2.8275862068965516
31.0,3498.0,3.9837,<1H OCEAN,246000.0,Los Angeles,3.010043041606887
28.0,2279.0,1.95,NEAR OCEAN,150000.0,San Diego,1.8715890850722312
25.0,2846.0,2.2,NEAR OCEAN,98700.0,San Diego,3.5949367088607596
38.0,3063.0,1.8472,<1H OCEAN,149100.0,Los Angeles,2.986130374479889
36.0,1047.0,3.1897,<1H OCEAN,155000.0,Los Angeles,4.079497907949791
21.0,2188.0,1.9923,NEAR OCEAN,164700.0,Los Angeles,3.473926380368098
19.0,2746.0,3.2019,INLAND,95700.0,Fresno,3.223938223938224
8.0,2842.0,3.7282,NEAR OCEAN,287500.0,Los Angeles,3.184313725490196
29.0,3548.0,2.947,INLAND,87100.0,Kern,2.339908952959029
41.0,2053.0,3.4091,NEAR BAY,223000.0,Contra Costa,2.103614457831325
24.0,2359.0,3.2702,INLAND,67300.0,Sacramento,4.302521008403361
26.0,2925.0,3.1859,INLAND,153100.0,Riverside,3.834331337325349
39.0,1730.0,2.6648,INLAND,129200.0,Tulare,2.9093851132686086
4.0,1949.0,5.0151,<1H OCEAN,285200.0,Los Angeles,2.180904522613065
35.0,1694.0,4.3333,<1H OCEAN,239300.0,Orange,2.4078014184397163
33.0,1987.0,2.4464,INLAND,122600.0,San Bernardino,2.8821052631578947
44.0,3494.0,3.6,NEAR OCEAN,452800.0,Monterey,1.6698795180722892
9.0,4838.0,6.6536,<1H OCEAN,307800.0,Orange,3.0071942446043165
19.0,4190.0,3.9929,INLAND,88300.0,Kern,2.8105413105413106
16.0,3569.0,4.9167,<1H OCEAN,251100.0,Los Angeles,1.922094508301405
40.0,1331.0,2.7546,<1H OCEAN,172500.0,Santa Clara,3.2802056555269923
37.0,1462.0,5.2015,<1H OCEAN,302000.0,Los Angeles,2.542372881355932
16.0,3648.0,1.9167,INLAND,70400.0,Riverside,2.9036144578313254
14.0,2413.0,2.7857,INLAND,77400.0,Shasta,2.4468085106382977
13.0,1467.0,5.2536,INLAND,191900.0,Placer,2.9783549783549783
32.0,2286.0,3.0446,NEAR OCEAN,101900.0,San Diego,3.728051391862955
17.0,4863.0,4.2321,<1H OCEAN,217400.0,San Diego,2.9466840052015604
46.0,2280.0,2.6316,<1H OCEAN,117000.0,Sonoma,2.2049180327868854
16.0,4084.0,3.2405,INLAND,85500.0,Kern,3.0434131736526946
23.0,2785.0,4.3714,NEAR OCEAN,131000.0,San Diego,3.242761692650334
30.0,2370.0,3.1442,INLAND,72300.0,Fresno,3.0439024390243903
41.0,659.0,2.0817,<1H OCEAN,132500.0,Los Angeles,4.220689655172414
32.0,1947.0,4.5726,<1H OCEAN,177500.0,Orange,5.379518072289157
32.0,2167.0,1.9718,INLAND,69800.0,Kern,3.302030456852792
16.0,2118.0,7.2477,NEAR BAY,376000.0,San Mateo,2.4213836477987423
13.0,4760.0,5.4618,INLAND,147800.0,San Bernardino,2.340909090909091
14.0,3986.0,5.7192,NEAR OCEAN,267400.0,San Diego,2.9415954415954415
29.0,1916.0,2.4881,<1H OCEAN,87500.0,Monterey,3.245222929936306
19.0,2636.0,2.7863,INLAND,108600.0,Butte,2.546236559139785
36.0,21.0,2.375,<1H OCEAN,175000.0,Los Angeles,2.3333333333333335
33.0,3880.0,3.6848,NEAR OCEAN,140700.0,San Diego,2.8422360248447207
31.0,1486.0,2.6974,<1H OCEAN,165400.0,San Luis Obispo,2.5559006211180124
43.0,2453.0,2.9107,INLAND,88800.0,San Joaquin,2.4954337899543377
16.0,1988.0,5.8661,NEAR OCEAN,404500.0,San Diego,3.0555555555555554
44.0,3298.0,4.1324,<1H OCEAN,434800.0,Los Angeles,2.2037325038880247
28.0,1072.0,6.1636,NEAR BAY,367700.0,San Francisco,2.1607142857142856
26.0,1495.0,2.913,<1H OCEAN,152300.0,Los Angeles,4.2631578947368425
23.0,1276.0,1.9609,<1H OCEAN,155000.0,Santa Cruz,3.6143617021276597
23.0,2234.0,7.333,INLAND,337200.0,Alameda,2.986013986013986
44.0,1582.0,1.6888,<1H OCEAN,125000.0,Los Angeles,3.8796116504854368
11.0,2838.0,4.1447,INLAND,114000.0,Sacramento,3.375
27.0,3536.0,4.4964,<1H OCEAN,238300.0,Ventura,3.1672413793103447
38.0,2202.0,6.8939,NEAR BAY,455900.0,San Francisco,1.914942528735632
20.0,6678.0,3.7716,NEAR OCEAN,242900.0,Los Angeles,2.2670419011882426
23.0,7063.0,4.8229,INLAND,192600.0,Los Angeles,2.787769784172662
36.0,2464.0,4.5074,NEAR OCEAN,350000.0,Los Angeles,2.4310722100656457
39.0,1237.0,3.0139,INLAND,65300.0,Fresno,2.6694560669456067
15.0,3310.0,6.1009,<1H OCEAN,314400.0,San Diego,2.4
11.0,5103.0,4.5032,INLAND,159700.0,Butte,3.0320987654320986
52.0,173.0,2.1094,INLAND,75000.0,Fresno,4.773809523809524
28.0,826.0,1.7172,INLAND,58800.0,Riverside,3.9959183673469387
26.0,1962.0,2.2156,<1H OCEAN,145000.0,Orange,2.376923076923077
4.0,15029.0,7.2731,NEAR OCEAN,450400.0,San Diego,3.3095518867924527
27.0,3797.0,5.5,<1H OCEAN,276800.0,Los Angeles,3.3273615635179152
39.0,303.0,4.3438,<1H OCEAN,331800.0,Los Angeles,1.7945205479452055
26.0,1546.0,2.9803,INLAND,115400.0,Sacramento,2.5852842809364547
25.0,2495.0,4.8173,INLAND,146600.0,San Bernardino,2.6444444444444444
28.0,3306.0,3.0919,<1H OCEAN,185400.0,Los Angeles,2.8343949044585988
27.0,2532.0,2.9107,INLAND,143100.0,San Bernardino,2.993119266055046
14.0,6202.0,1.6073,INLAND,64700.0,Fresno,3.8752613240418117
11.0,1080.0,6.1274,<1H OCEAN,315900.0,Los Angeles,2.4125
20.0,2054.0,4.5368,INLAND,219300.0,Sacramento,2.7797619047619047
52.0,2530.0,3.9167,<1H OCEAN,321600.0,Los Angeles,2.4988864142538976
4.0,786.0,6.3215,INLAND,138200.0,Merced,3.376146788990826
20.0,3842.0,3.0559,<1H OCEAN,120100.0,Santa Barbara,3.7613293051359515
36.0,1530.0,3.5819,NEAR OCEAN,231900.0,Ventura,2.217665615141956
36.0,847.0,1.1765,NEAR BAY,87100.0,Alameda,3.5660377358490565
23.0,2246.0,3.7617,<1H OCEAN,172600.0,Sonoma,2.6813471502590676
35.0,2297.0,4.7431,<1H OCEAN,239700.0,Santa Clara,2.8732394366197185
22.0,2465.0,2.875,INLAND,87500.0,El Dorado,2.6095890410958904
16.0,2718.0,5.1433,<1H OCEAN,185300.0,San Diego,3.51508120649652
18.0,1830.0,4.2273,INLAND,141800.0,Sacramento,2.5069252077562325
44.0,1612.0,1.9152,<1H OCEAN,115600.0,Los Angeles,3.4198988195615514
50.0,2307.0,3.5156,NEAR OCEAN,168800.0,San Diego,2.491573033707865
35.0,1792.0,3.7917,<1H OCEAN,151100.0,Los Angeles,4.709150326797386
28.0,1000.0,2.4167,<1H OCEAN,191700.0,Ventura,3.538961038961039
28.0,3167.0,3.1941,<1H OCEAN,394700.0,Los Angeles,1.8766917293233083
25.0,2019.0,3.2619,INLAND,183800.0,Contra Costa,2.723926380368098
45.0,1140.0,1.6156,NEAR OCEAN,156300.0,San Diego,2.47787610619469
32.0,965.0,3.8611,INLAND,93900.0,Sacramento,3.021276595744681
33.0,2033.0,2.6964,INLAND,68500.0,Yuba,2.7696969696969695
5.0,16884.0,4.0938,INLAND,130900.0,Riverside,3.5375744047619047
33.0,2557.0,2.3041,<1H OCEAN,149100.0,Los Angeles,3.2657142857142856
34.0,757.0,3.2312,NEAR OCEAN,192200.0,San Diego,1.8423423423423424
33.0,4711.0,3.6028,<1H OCEAN,184700.0,Los Angeles,3.20515574650913
21.0,1081.0,1.5625,<1H OCEAN,71500.0,Mendocino,2.6
42.0,2115.0,1.4531,INLAND,71500.0,San Bernardino,3.1012145748987856
15.0,3273.0,2.5388,<1H OCEAN,119000.0,San Diego,2.223277909738717
40.0,1609.0,5.4689,INLAND,158200.0,San Bernardino,2.5785123966942147
17.0,1785.0,5.7382,<1H OCEAN,278000.0,San Diego,2.407942238267148
19.0,1596.0,3.8846,INLAND,100900.0,Riverside,4.25886524822695
36.0,1286.0,3.5333,<1H OCEAN,196800.0,Los Angeles,3.1774193548387095
22.0,1162.0,2.5875,INLAND,81300.0,San Bernardino,4.077868852459017
31.0,1189.0,2.5536,INLAND,50500.0,San Joaquin,3.0513698630136985
19.0,1891.0,2.7813,INLAND,112900.0,Riverside,4.069711538461538
39.0,223.0,3.375,INLAND,212500.0,Stanislaus,2.4864864864864864
24.0,2801.0,4.4946,INLAND,136000.0,San Bernardino,3.9017013232514177
46.0,1746.0,2.3929,<1H OCEAN,156800.0,Los Angeles,3.306122448979592
20.0,2524.0,8.0103,INLAND,395500.0,San Bernardino,3.3859649122807016
25.0,3972.0,2.1304,INLAND,58500.0,Fresno,3.927297668038409
37.0,3247.0,3.066,INLAND,94100.0,San Joaquin,2.61203007518797
23.0,1106.0,1.8523,INLAND,59700.0,Kern,3.4347826086956523
13.0,3616.0,3.7949,INLAND,106300.0,San Bernardino,3.5306451612903227
38.0,2835.0,5.9277,NEAR BAY,446600.0,Santa Clara,2.5739910313901344
44.0,1425.0,2.1108,<1H OCEAN,200000.0,Los Angeles,2.9973262032085564
34.0,1610.0,2.5562,<1H OCEAN,156300.0,Los Angeles,4.035433070866142
37.0,1801.0,3.1597,<1H OCEAN,133000.0,Los Angeles,3.68
34.0,2316.0,4.337,INLAND,157800.0,Riverside,2.4575835475578405
37.0,649.0,1.4792,<1H OCEAN,97500.0,Los Angeles,4.442176870748299
20.0,2271.0,2.2599,NEAR OCEAN,157600.0,San Diego,1.9076923076923078
36.0,3548.0,2.6962,NEAR OCEAN,288200.0,San Diego,1.9030023094688222
30.0,5039.0,3.3469,NEAR OCEAN,345000.0,San Mateo,1.3860677083333333
29.0,3377.0,3.4233,<1H OCEAN,229300.0,Santa Clara,2.1136363636363638
38.0,5561.0,2.8289,<1H OCEAN,168300.0,Monterey,2.8116520351157224
34.0,2254.0,2.5,<1H OCEAN,162500.0,Orange,4.7744
52.0,2408.0,2.1055,INLAND,61300.0,Fresno,2.9268817204301074
52.0,2246.0,2.4167,NEAR BAY,152700.0,Alameda,2.2383073496659245
13.0,2109.0,2.3099,INLAND,89600.0,Merced,2.3776824034334765
27.0,2732.0,2.6465,<1H OCEAN,160200.0,Los Angeles,2.1284634760705288
17.0,2282.0,3.5417,INLAND,155100.0,Nevada,2.6253369272237195
34.0,1403.0,4.7031,NEAR BAY,255200.0,San Francisco,3.2901960784313724
15.0,2909.0,3.0179,INLAND,61300.0,Shasta,2.9444444444444446
38.0,1764.0,2.4333,NEAR BAY,98200.0,Alameda,2.788135593220339
43.0,1005.0,4.3424,NEAR OCEAN,162500.0,Los Angeles,3.7853403141361257
8.0,3758.0,3.1972,INLAND,151500.0,Placer,2.638426626323752
31.0,2017.0,1.9219,<1H OCEAN,107000.0,Los Angeles,3.9596928982725528
14.0,5200.0,2.6964,INLAND,107000.0,Stanislaus,2.922867513611615
45.0,3032.0,2.8417,INLAND,137900.0,Sacramento,2.2462311557788945
21.0,5541.0,5.5777,NEAR BAY,279300.0,Contra Costa,3.004070556309362
20.0,1667.0,2.0893,NEAR OCEAN,101100.0,San Diego,2.903370786516854
32.0,1361.0,1.625,INLAND,46800.0,Kern,4.993265993265993
18.0,2581.0,6.7385,<1H OCEAN,272400.0,Santa Clara,3.405835543766578
44.0,2101.0,3.108,NEAR OCEAN,217900.0,Los Angeles,2.076
14.0,3789.0,2.9321,<1H OCEAN,144200.0,Los Angeles,3.2168978562421184
43.0,88.0,1.725,INLAND,67500.0,Sacramento,6.2631578947368425
39.0,1166.0,3.5313,<1H OCEAN,230400.0,Los Angeles,3.1067961165048543
52.0,1580.0,4.0547,NEAR OCEAN,246200.0,San Francisco,4.318181818181818
20.0,1608.0,4.875,INLAND,90800.0,Imperial,3.475806451612903
14.0,5764.0,1.9694,INLAND,173200.0,San Bernardino,2.2306777645659928
3.0,5813.0,4.3897,NEAR OCEAN,341300.0,Orange,2.269932756964457
35.0,2290.0,3.2472,<1H OCEAN,254700.0,Los Angeles,2.5924528301886793
18.0,921.0,6.0842,INLAND,261100.0,Solano,3.066666666666667
24.0,630.0,5.5224,<1H OCEAN,400000.0,Los Angeles,1.748299319727891
24.0,4880.0,4.1387,<1H OCEAN,157700.0,Los Angeles,4.300952380952381
37.0,1655.0,1.6932,INLAND,78400.0,Sacramento,2.369014084507042
42.0,1239.0,1.983,INLAND,63300.0,Kern,2.8529411764705883
22.0,492.0,1.6406,<1H OCEAN,300000.0,Los Angeles,2.42911877394636
38.0,790.0,3.0357,<1H OCEAN,175000.0,Los Angeles,3.422680412371134
15.0,3952.0,2.558,INLAND,121600.0,Merced,1.97270955165692
40.0,1504.0,6.1244,NEAR OCEAN,308800.0,San Mateo,2.4006968641114983
43.0,1510.0,3.599,<1H OCEAN,176500.0,Los Angeles,2.92057761732852
16.0,2785.0,2.3886,INLAND,89400.0,Yuba,2.616981132075472
17.0,1625.0,6.5891,NEAR BAY,328800.0,Solano,3.138392857142857
45.0,2564.0,4.7328,NEAR BAY,351100.0,San Francisco,2.2956521739130435
44.0,1064.0,2.875,INLAND,61500.0,Colusa,2.822857142857143
14.0,2063.0,1.7788,INLAND,85800.0,Butte,1.7655954631379962
35.0,2141.0,2.8529,NEAR OCEAN,85600.0,Humboldt,2.4262672811059907
23.0,1655.0,7.2211,<1H OCEAN,291900.0,Alameda,3.223744292237443
32.0,3366.0,2.5401,INLAND,125400.0,San Joaquin,2.7489239598278337
17.0,2795.0,5.0186,<1H OCEAN,250800.0,Santa Clara,3.7628458498023716
44.0,1877.0,6.8197,<1H OCEAN,363600.0,Los Angeles,2.740625
16.0,2173.0,4.2614,<1H OCEAN,169600.0,San Diego,3.7150127226463106
33.0,2149.0,1.8816,INLAND,65800.0,Shasta,2.311355311355311
24.0,1741.0,3.6118,INLAND,248400.0,Napa,2.4415584415584415
36.0,435.0,1.2292,INLAND,69600.0,Yolo,3.1666666666666665
26.0,2697.0,5.0,INLAND,142500.0,Sacramento,2.796915167095116
37.0,1412.0,1.1667,INLAND,70900.0,San Bernardino,3.2108262108262107
19.0,3874.0,3.2955,INLAND,88600.0,Merced,3.4526166902404527
41.0,1309.0,5.1708,<1H OCEAN,418800.0,Los Angeles,2.3421052631578947
5.0,9601.0,4.5332,INLAND,195500.0,Stanislaus,2.8247619047619046
20.0,1935.0,2.4814,INLAND,74600.0,Fresno,3.6740947075208914
35.0,1673.0,1.375,INLAND,57500.0,Kern,2.5205811138014527
33.0,2074.0,2.87,INLAND,117600.0,Riverside,2.169047619047619
10.0,3254.0,1.8,INLAND,81000.0,Riverside,1.8991769547325104
19.0,5255.0,7.8013,NEAR OCEAN,474000.0,San Diego,2.4455172413793105
18.0,4326.0,5.6931,NEAR BAY,269600.0,Contra Costa,2.7136222910216716
10.0,2869.0,3.2297,<1H OCEAN,150000.0,Los Angeles,2.6079613992762365
52.0,1777.0,3.3643,NEAR BAY,420000.0,San Francisco,2.1826697892271665
32.0,2703.0,1.4619,INLAND,60500.0,Kern,3.973333333333333
30.0,405.0,1.7813,<1H OCEAN,127500.0,Los Angeles,5.529411764705882
46.0,206.0,4.15,NEAR BAY,265000.0,Santa Clara,2.627450980392157
17.0,2633.0,2.5392,NEAR OCEAN,147000.0,San Diego,2.142651296829971
15.0,652.0,2.1071,INLAND,93800.0,Riverside,2.556701030927835
35.0,908.0,3.9917,NEAR BAY,290800.0,Marin,2.0964467005076144
22.0,1028.0,6.0086,NEAR OCEAN,166900.0,San Diego,3.4407894736842106
21.0,4426.0,4.1,INLAND,158300.0,Sacramento,2.4388961892247045
17.0,7214.0,3.0943,<1H OCEAN,174500.0,Los Angeles,2.249040043883708
25.0,2513.0,6.4962,INLAND,182400.0,San Bernardino,2.8125
31.0,1727.0,3.8125,NEAR OCEAN,166300.0,San Diego,2.5478260869565217
24.0,1328.0,4.2813,<1H OCEAN,189500.0,Orange,3.30718954248366
21.0,2578.0,6.2452,<1H OCEAN,291700.0,Orange,3.4485714285714284
38.0,2169.0,2.3125,<1H OCEAN,148500.0,Los Angeles,4.751173708920188
24.0,1855.0,2.3304,INLAND,64900.0,Tulare,3.707317073170732
19.0,6755.0,3.9583,<1H OCEAN,163200.0,Los Angeles,3.014336917562724
52.0,1691.0,3.2292,<1H OCEAN,225000.0,San Benito,2.585774058577406
30.0,729.0,4.7667,<1H OCEAN,195200.0,Orange,3.5107913669064748
29.0,1285.0,5.3243,INLAND,265700.0,Sacramento,2.233009708737864
27.0,2692.0,2.0417,INLAND,94200.0,Merced,3.3959731543624163
25.0,3497.0,5.4216,<1H OCEAN,263000.0,Orange,3.380514705882353
22.0,6433.0,4.9957,<1H OCEAN,296400.0,Orange,2.4026666666666667
33.0,619.0,4.6875,<1H OCEAN,154400.0,Orange,8.335616438356164
16.0,2987.0,2.8231,INLAND,137500.0,Sacramento,1.6423841059602649
52.0,834.0,3.15,NEAR BAY,206300.0,Alameda,2.822857142857143
28.0,2101.0,4.55,INLAND,146800.0,Riverside,3.0488505747126435
12.0,4890.0,2.5795,INLAND,98700.0,San Diego,2.26140350877193
22.0,2367.0,3.6304,NEAR OCEAN,312200.0,Santa Barbara,2.7315573770491803
36.0,1359.0,2.7955,<1H OCEAN,157500.0,Los Angeles,4.208108108108108
35.0,2644.0,4.9375,NEAR OCEAN,277000.0,San Mateo,3.4069767441860463
31.0,3958.0,5.4605,NEAR OCEAN,190200.0,San Diego,2.642857142857143
34.0,1700.0,2.4485,INLAND,95500.0,Stanislaus,2.98159509202454
31.0,4077.0,4.5337,NEAR OCEAN,306700.0,San Mateo,3.4471544715447155
47.0,1250.0,4.0417,NEAR OCEAN,265300.0,Santa Cruz,2.594017094017094
35.0,1493.0,5.244,<1H OCEAN,218000.0,Orange,2.9816176470588234
37.0,1795.0,4.9102,<1H OCEAN,207200.0,Los Angeles,3.056497175141243
44.0,1404.0,4.1806,NEAR OCEAN,263800.0,San Diego,2.3640552995391704
30.0,2290.0,3.5606,NEAR OCEAN,165100.0,San Diego,2.694915254237288
47.0,1700.0,3.1845,INLAND,87200.0,San Joaquin,2.5826330532212887
37.0,1270.0,3.5,<1H OCEAN,160700.0,Los Angeles,3.9854014598540144
25.0,4177.0,5.0814,<1H OCEAN,446800.0,Los Angeles,2.6907477820025347
33.0,2279.0,2.4297,NEAR OCEAN,139000.0,San Diego,2.170138888888889
23.0,3172.0,4.6806,NEAR OCEAN,288900.0,Santa Barbara,2.62432915921288
27.0,2911.0,1.9485,<1H OCEAN,146300.0,Los Angeles,3.7661375661375662
16.0,3960.0,3.9886,INLAND,137500.0,Stanislaus,2.453038674033149
26.0,1725.0,3.2708,<1H OCEAN,128100.0,Los Angeles,2.797029702970297
33.0,1493.0,3.8864,<1H OCEAN,158900.0,Los Angeles,4.437853107344632
52.0,2640.0,7.266,NEAR BAY,371100.0,Alameda,2.740845070422535
52.0,2269.0,5.1696,NEAR BAY,261400.0,Alameda,2.706199460916442
27.0,2630.0,2.8203,NEAR BAY,195200.0,Alameda,2.230283911671924
21.0,1484.0,2.1734,NEAR OCEAN,187500.0,Santa Cruz,2.5894736842105264
52.0,2747.0,2.943,NEAR BAY,341700.0,San Francisco,2.004594180704441
42.0,1611.0,3.1923,<1H OCEAN,221800.0,Los Angeles,2.27720207253886
17.0,4401.0,5.8239,INLAND,247500.0,Sacramento,3.082942097026604
34.0,4135.0,4.9732,NEAR OCEAN,342300.0,San Mateo,2.9029649595687332
26.0,3032.0,5.4683,<1H OCEAN,430900.0,Santa Clara,2.1494661921708187
19.0,4415.0,4.2361,INLAND,191600.0,San Bernardino,2.62843295638126
36.0,3503.0,3.8448,<1H OCEAN,241400.0,Los Angeles,3.3654822335025383
30.0,1480.0,4.983,NEAR BAY,166700.0,San Mateo,3.740863787375415
52.0,2164.0,3.2632,NEAR BAY,306000.0,San Francisco,2.3923240938166312
2.0,6403.0,4.4871,INLAND,137900.0,San Joaquin,3.476489028213166
17.0,4874.0,2.444,INLAND,90000.0,Riverside,4.0482703137570395
34.0,1770.0,5.0,<1H OCEAN,354200.0,Los Angeles,3.169550173010381
34.0,2131.0,2.113,NEAR OCEAN,102100.0,San Diego,2.4430604982206408
35.0,1434.0,2.3812,NEAR OCEAN,135100.0,San Diego,3.3026315789473686
32.0,2458.0,7.2893,<1H OCEAN,293500.0,Orange,2.3643031784841075
36.0,854.0,6.3992,<1H OCEAN,259600.0,Los Angeles,3.1533333333333333
40.0,1538.0,3.3281,NEAR BAY,170200.0,Solano,2.543726235741445
42.0,1961.0,3.5156,NEAR OCEAN,239400.0,San Francisco,2.960880195599022
17.0,2277.0,3.2303,INLAND,149500.0,Nevada,2.4138655462184873
14.0,5392.0,5.0507,<1H OCEAN,291500.0,San Diego,2.9012345679012346
19.0,1848.0,3.0568,<1H OCEAN,190300.0,Sonoma,2.6096997690531176
18.0,1633.0,5.1585,INLAND,150800.0,Shasta,2.9761904761904763
11.0,2455.0,6.1133,INLAND,120000.0,Fresno,3.274336283185841
16.0,980.0,4.0729,INLAND,100000.0,Riverside,2.454054054054054
21.0,2990.0,2.0135,INLAND,83000.0,Riverside,3.193939393939394
30.0,2601.0,2.08,INLAND,56600.0,Yuba,3.3636363636363638
47.0,832.0,3.1576,<1H OCEAN,225000.0,Los Angeles,2.6858974358974357
35.0,1359.0,2.5568,<1H OCEAN,312500.0,Los Angeles,1.9208211143695015
39.0,1529.0,3.325,<1H OCEAN,178200.0,Los Angeles,2.9076433121019107
22.0,3009.0,4.625,NEAR BAY,235300.0,Alameda,3.190661478599222
36.0,856.0,5.1993,<1H OCEAN,246000.0,Los Angeles,2.75
52.0,1586.0,2.1348,NEAR BAY,140600.0,Alameda,3.002985074626866
36.0,738.0,1.4415,INLAND,54400.0,Fresno,3.9623655913978495
26.0,2236.0,6.7395,<1H OCEAN,342800.0,Orange,2.868794326241135
41.0,936.0,2.0313,<1H OCEAN,122600.0,Los Angeles,4.039823008849558
14.0,4151.0,4.0301,<1H OCEAN,154300.0,Los Angeles,3.456830601092896
52.0,1729.0,4.3036,NEAR BAY,261800.0,San Francisco,2.966666666666667
34.0,1656.0,2.1845,INLAND,59900.0,Merced,3.3433734939759034
33.0,2557.0,2.9196,<1H OCEAN,208800.0,Los Angeles,3.2358490566037736
20.0,1717.0,1.6759,INLAND,116700.0,Stanislaus,2.6483790523690773
8.0,1115.0,3.1392,<1H OCEAN,146200.0,Los Angeles,3.717171717171717
22.0,2680.0,2.1949,INLAND,127100.0,San Diego,3.186046511627907
24.0,1698.0,3.5625,INLAND,130800.0,San Joaquin,2.961661341853035
20.0,1703.0,3.087,INLAND,196900.0,Placer,2.3505747126436782
16.0,5418.0,4.0556,INLAND,158000.0,Riverside,2.4724264705882355
52.0,2050.0,3.5603,<1H OCEAN,210000.0,Los Angeles,2.289473684210526
14.0,2351.0,6.9903,INLAND,141200.0,Fresno,3.1074380165289255
20.0,14291.0,9.1232,<1H OCEAN,472000.0,Los Angeles,2.9077333333333333
33.0,3100.0,4.3333,<1H OCEAN,261300.0,Los Angeles,2.1094224924012157
23.0,4095.0,6.7418,<1H OCEAN,302500.0,Orange,2.99830220713073
34.0,1430.0,3.3462,<1H OCEAN,307000.0,Los Angeles,2.223756906077348
10.0,3194.0,4.1779,INLAND,159100.0,San Bernardino,3.80327868852459
41.0,1471.0,1.6121,NEAR BAY,171400.0,Alameda,2.5714285714285716
21.0,1425.0,2.1474,INLAND,85300.0,Lake,2.533101045296167
37.0,1954.0,5.0862,<1H OCEAN,261300.0,Los Angeles,2.6135135135135137
22.0,11668.0,6.9935,NEAR OCEAN,385500.0,Los Angeles,2.4260921603830043
37.0,1394.0,3.6023,<1H OCEAN,161800.0,Los Angeles,3.397553516819572
9.0,5782.0,2.6528,<1H OCEAN,113500.0,San Luis Obispo,2.6778761061946903
34.0,1875.0,2.8417,<1H OCEAN,321400.0,Los Angeles,2.834600760456274
25.0,4870.0,3.2307,<1H OCEAN,188400.0,Los Angeles,2.7145061728395063
24.0,2303.0,3.9875,NEAR OCEAN,346500.0,Orange,2.2453825857519787
39.0,1612.0,3.3958,NEAR BAY,141900.0,Alameda,2.8322981366459627
29.0,493.0,0.9637,NEAR BAY,160000.0,Alameda,1.5328947368421053
47.0,1390.0,1.468,<1H OCEAN,137500.0,Los Angeles,3.4582829504232167
52.0,3994.0,5.1169,INLAND,232500.0,Sacramento,2.072
48.0,1560.0,5.5118,<1H OCEAN,354700.0,Los Angeles,3.066914498141264
28.0,2948.0,5.3743,<1H OCEAN,286500.0,Los Angeles,2.7576335877862594
20.0,1982.0,3.1429,NEAR OCEAN,240900.0,Marin,2.3333333333333335
20.0,10053.0,5.1506,NEAR OCEAN,387500.0,Monterey,1.9019123997532388
25.0,3309.0,3.0417,<1H OCEAN,237000.0,Los Angeles,2.7467144563918757
36.0,2028.0,3.9828,<1H OCEAN,168900.0,San Diego,2.3295454545454546
16.0,6389.0,4.0222,NEAR OCEAN,206800.0,Ventura,4.658208955223881
34.0,1226.0,3.8068,INLAND,150400.0,Sacramento,2.1497005988023954
15.0,1486.0,4.3365,<1H OCEAN,221000.0,Santa Clara,1.537162162162162
27.0,1782.0,3.7727,<1H OCEAN,413000.0,Los Angeles,1.9834123222748816
17.0,2681.0,3.875,INLAND,118500.0,San Bernardino,3.531590413943355
15.0,8162.0,3.3306,<1H OCEAN,210300.0,Santa Clara,4.215244487056568
6.0,3266.0,3.1574,INLAND,89200.0,Tulare,3.05
34.0,3494.0,5.6407,<1H OCEAN,251500.0,Los Angeles,3.2309027777777777
27.0,3960.0,3.024,INLAND,122500.0,Riverside,3.3496420047732696
35.0,2197.0,4.25,NEAR OCEAN,241700.0,San Mateo,2.978527607361963
34.0,1124.0,3.1667,<1H OCEAN,186900.0,Los Angeles,2.9628099173553717
45.0,507.0,2.6159,NEAR OCEAN,272900.0,San Mateo,2.194244604316547
37.0,2394.0,2.5321,<1H OCEAN,105100.0,Los Angeles,4.535390199637024
19.0,5613.0,3.1914,NEAR OCEAN,215600.0,Santa Cruz,2.3801261829652995
33.0,2952.0,4.4209,<1H OCEAN,274600.0,Monterey,2.4448742746615086
28.0,1745.0,2.0391,INLAND,59800.0,Shasta,2.7324324324324323
27.0,1318.0,5.2837,NEAR OCEAN,283800.0,San Diego,2.5916230366492146
